age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
36,management,divorced,university.degree,unknown,unknown,unknown,telephone,jun,tue,1709,19,8,2,nonexistent,-2.8148006538334993,92.8416612093797,-42.29459365916042,1.8735425264934564,5181.3914966991115,yes
60,blue-collar,married,basic.4y,yes,unknown,yes,cellular,jul,mon,2169,17,4,5,nonexistent,-1.3657984679895514,94.5739039853553,-37.88945101930858,2.920251667755304,5053.115990444134,yes
22,technician,married,high.school,unknown,no,unknown,cellular,jul,mon,142,16,2,2,failure,-3.0277810588564176,92.6240148903667,-41.4369285748886,3.0621839407144797,5113.011420845665,no
46,self-employed,married,high.school,no,yes,unknown,cellular,feb,thu,3041,17,11,0,nonexistent,-2.5813537038369536,93.71907300231939,-40.461787664703664,4.122484024707013,5141.755449629213,yes
73,blue-collar,single,basic.4y,unknown,no,yes,cellular,may,tue,105,18,2,1,nonexistent,0.3801356725173,94.54083966049566,-50.75257168184015,4.384312512203196,5069.631176351035,no
27,blue-collar,single,basic.4y,yes,no,no,cellular,feb,wed,886,29,23,0,nonexistent,-1.9472227624616523,93.36670651932879,-49.21526155371071,3.5990165712200253,5038.463863044946,yes
73,management,divorced,high.school,unknown,unknown,unknown,cellular,apr,fri,427,27,18,6,nonexistent,-2.973011737419725,93.24958082552916,-47.198209625353435,1.7880496487457818,5004.748808245967,no
76,admin.,single,university.degree,yes,unknown,yes,cellular,dec,fri,1328,11,15,5,nonexistent,0.05100161401790398,92.39497905931097,-46.401910452839005,2.6409759026010797,4990.365132274853,yes
72,admin.,single,basic.4y,no,yes,no,cellular,mar,tue,1895,19,24,5,failure,0.4515033644154954,94.74571258931111,-39.99259733930739,3.076532782772174,5027.37074754151,yes
57,admin.,single,university.degree,no,unknown,unknown,cellular,dec,tue,1994,11,25,5,nonexistent,-0.6252284215484564,92.49467490797672,-29.889630823826064,1.9104371265303526,4968.768392727224,no
30,services,divorced,university.degree,unknown,no,no,cellular,nov,fri,316,10,15,4,nonexistent,0.9949358370104349,93.34808171921775,-41.09579108602674,4.736000752903521,5164.663980416185,no
46,admin.,divorced,high.school,no,unknown,unknown,telephone,jun,thu,1986,14,999,5,nonexistent,0.6773247634441648,92.47972234783943,-35.81010049124859,1.0779464599423911,4993.162849611973,yes
22,self-employed,single,university.degree,yes,yes,unknown,cellular,nov,fri,634,14,16,3,failure,-0.7469781246973858,92.97547376037613,-50.18331063272602,4.267199155408557,5201.380684748508,no
75,management,married,high.school,unknown,yes,no,telephone,may,mon,1925,10,20,1,nonexistent,0.13764989508605524,94.47522468099788,-30.369193271508056,2.4762325420933315,5098.682253228744,yes
75,services,divorced,basic.4y,yes,no,no,cellular,jan,wed,2056,21,19,0,nonexistent,-1.819639189184809,93.80129800955109,-48.096085585440136,4.760242445675743,5084.465349517207,yes
76,self-employed,single,basic.6y,unknown,no,no,cellular,feb,tue,2821,23,2,4,nonexistent,-0.34583225346758084,92.02756389507206,-44.00549488709317,2.9431858049929644,4980.7347598779215,yes
29,admin.,married,basic.6y,yes,unknown,unknown,cellular,jul,tue,3144,4,16,4,nonexistent,1.2892552690963848,94.70693491469153,-31.28001388837364,3.810718601679848,4998.866018570126,yes
76,self-employed,married,basic.6y,unknown,yes,unknown,telephone,sep,thu,3430,10,22,2,nonexistent,0.4393875267257401,94.1949409848886,-44.46942715472716,3.831718428629698,5190.212427783402,yes
30,blue-collar,divorced,basic.6y,yes,no,yes,cellular,jan,mon,2270,27,16,0,nonexistent,-1.6022238769522137,94.79310075262873,-44.63380517323842,3.67121557946846,5141.548000086029,no
39,management,married,basic.6y,yes,unknown,yes,cellular,apr,fri,1439,6,15,0,nonexistent,1.0753564320180073,94.13602677180643,-36.38863262912027,0.8172606916950973,4988.6052241854495,yes
57,management,divorced,basic.6y,unknown,unknown,yes,cellular,nov,mon,552,22,5,5,nonexistent,0.5606555269212609,94.14159024177303,-29.21244247243365,3.337559561283444,5143.769245686318,no
32,self-employed,single,university.degree,yes,unknown,unknown,cellular,mar,mon,3441,29,25,6,nonexistent,-3.2213377375524463,93.95826064022789,-45.69378175857939,4.53716143418377,4998.237607256653,yes
30,technician,divorced,university.degree,no,no,no,telephone,dec,thu,715,11,17,5,nonexistent,0.18082395709242022,93.18508907969684,-35.96244268157342,4.3114350711795435,5157.37632152271,no
18,management,married,basic.6y,yes,no,yes,cellular,dec,thu,1287,18,13,4,nonexistent,1.286716516633489,92.88184668741232,-36.45550444069084,4.62576759999276,5213.437638906431,yes
71,blue-collar,divorced,basic.4y,unknown,unknown,unknown,telephone,nov,fri,3911,6,19,0,failure,-1.8750084972381587,93.47052387466961,-35.03740146307309,2.555306047124822,5164.183242320765,yes
55,management,divorced,basic.4y,no,unknown,no,cellular,may,fri,1713,21,7,5,success,-2.07838534124554,92.49906519314094,-28.17221801477593,2.600238100884342,5181.498047803288,yes
60,technician,single,university.degree,no,no,yes,cellular,may,wed,1883,15,18,6,success,-0.32767832915179995,94.02280721129868,-46.835424712440826,4.156024936260487,5127.752940768728,yes
62,management,married,university.degree,yes,yes,no,telephone,dec,mon,3389,27,8,2,failure,-2.8714144196745255,94.79249356418374,-35.16085990565256,1.9352668938088422,4964.58221429533,yes
70,management,divorced,basic.6y,yes,unknown,no,telephone,oct,fri,1107,6,20,1,nonexistent,-0.1601155946018855,93.68261660675927,-46.44111651686888,3.9663255018952794,5171.284457694197,no
69,technician,single,basic.4y,yes,yes,yes,cellular,oct,thu,1341,20,21,4,failure,-2.3124181757557705,94.39808107443042,-43.288201182971115,2.819364513800778,5070.4853779683235,yes
18,management,single,high.school,no,yes,yes,telephone,nov,wed,110,1,17,2,nonexistent,-1.2326507781517295,92.48252055030933,-41.47991934824292,1.7630503436504184,5194.520739565224,no
28,self-employed,single,basic.6y,no,no,unknown,cellular,feb,wed,250,9,999,2,nonexistent,0.8814570024587413,94.31019725999145,-30.834158316664013,3.4321977887069073,5115.10509285691,no
75,services,single,university.degree,no,no,no,cellular,may,thu,2430,14,20,3,nonexistent,0.4245787491019214,94.54081353372113,-49.51633028409475,1.9014956700947383,5014.268829569612,yes
60,self-employed,single,university.degree,unknown,yes,yes,cellular,apr,fri,2054,3,16,1,nonexistent,-2.8816383107372157,94.34882917531793,-33.26570624890985,3.555824775233849,4978.112830950803,yes
57,management,divorced,university.degree,unknown,no,yes,telephone,jan,thu,458,1,3,2,failure,0.25464516953935373,93.7563267002725,-28.989050397269498,3.1049522110431838,5110.42141066487,yes
39,admin.,divorced,high.school,yes,yes,no,telephone,dec,fri,1107,14,15,3,nonexistent,-1.4237880164138563,94.59386415424834,-48.90612002844875,3.7776549549315446,5113.534605182243,no
52,admin.,married,basic.4y,unknown,yes,no,cellular,jan,thu,207,14,23,3,nonexistent,1.3733201224208067,94.69210760892562,-31.901552613582837,3.2358662755221648,5191.08790487796,yes
77,services,divorced,university.degree,unknown,no,no,cellular,jan,thu,899,4,29,0,success,-1.9612665458961078,94.2830182082078,-48.22735025739905,3.936454336120985,4973.849966103614,yes
68,management,married,basic.6y,yes,no,yes,cellular,aug,tue,3461,14,11,5,nonexistent,-1.1411240639532463,93.53192097863145,-27.78779780810947,4.98332463210803,5180.8228150495215,yes
61,blue-collar,married,high.school,yes,unknown,yes,telephone,mar,fri,3385,23,12,2,nonexistent,-1.7623465622028007,94.33883743181893,-31.312783361731537,2.6581779042771863,5070.890079190648,yes
23,management,married,basic.4y,no,no,unknown,telephone,sep,mon,21,4,1,4,success,-0.5862751395796576,93.04143397557301,-34.18987426956709,3.2323038666600783,5103.3453654253335,yes
45,admin.,divorced,basic.6y,no,unknown,no,cellular,oct,tue,409,11,21,0,nonexistent,-2.1237965124898723,92.97045598639772,-37.65357865913845,1.0483194925707735,5104.681847463378,no
48,technician,single,basic.6y,yes,no,yes,cellular,feb,tue,894,20,11,1,nonexistent,0.9807047530015152,92.97414083633738,-28.792462031271704,4.781803706506531,5064.725220163187,no
72,services,married,high.school,yes,no,yes,telephone,sep,tue,514,9,9,5,nonexistent,-0.4384522019989092,92.55781106015496,-47.95419593208199,3.2238817896470247,5012.797437838005,no
25,technician,single,high.school,unknown,no,no,telephone,nov,tue,3198,11,28,4,nonexistent,1.1250071532869852,93.74424561771343,-47.889357296949306,1.0523285739976693,4984.448694335282,yes
22,blue-collar,married,high.school,unknown,no,yes,telephone,sep,mon,808,15,29,4,failure,-0.13351461306112963,93.85213882785249,-31.142500638613946,2.3600513649486214,5018.3489372488775,no
59,management,divorced,university.degree,unknown,yes,no,telephone,apr,tue,3771,6,14,3,nonexistent,-2.5079941304286986,94.40699093083181,-39.27255490992331,0.9576917933565492,5152.522980413916,yes
71,blue-collar,married,basic.4y,yes,no,yes,cellular,apr,mon,873,25,4,2,nonexistent,-3.3259858310355312,93.94463008744619,-30.603152318641364,2.787683571983082,5144.058054986376,yes
65,technician,divorced,university.degree,yes,yes,no,telephone,apr,mon,13,12,999,3,nonexistent,-1.4436289301813872,94.18382399804672,-41.463184831388375,1.819029879983841,5142.248864063812,no
61,management,single,high.school,no,no,no,telephone,dec,tue,970,28,7,3,nonexistent,1.3688504117650309,93.9287299258525,-40.00054076258529,2.0972280247469195,5203.683885860317,no
34,self-employed,divorced,high.school,unknown,no,yes,cellular,jan,wed,3025,13,20,2,success,0.8092534621532724,93.95172742109223,-42.86331979543256,0.9039435778585975,5084.442461570135,yes
55,self-employed,single,high.school,no,yes,no,telephone,may,mon,3061,18,24,2,nonexistent,0.6646468730392603,92.95353563037644,-28.07735554104703,3.9545968672037852,5164.391808224718,yes
26,blue-collar,divorced,university.degree,yes,no,unknown,telephone,jun,tue,3083,23,17,6,nonexistent,-0.6703157722318096,94.70447736912743,-39.68769393195479,4.300957373369078,5140.343056014384,yes
27,self-employed,married,basic.6y,unknown,unknown,unknown,cellular,apr,thu,2134,23,5,2,nonexistent,-2.944770951098043,93.78861441490031,-32.75317996798108,1.2165959258485253,5211.4465171090005,yes
37,self-employed,married,high.school,no,unknown,no,cellular,aug,thu,3595,14,22,3,nonexistent,-3.32715956490367,93.64398226410357,-34.16777930008111,3.9028709881455574,5140.762279273255,yes
31,admin.,divorced,university.degree,yes,no,unknown,cellular,mar,fri,2956,24,999,5,success,0.6253892818456485,94.37220679583736,-45.18142204671511,1.1657057670619497,5011.269055969333,yes
31,self-employed,single,high.school,no,unknown,yes,cellular,nov,mon,1560,26,13,6,nonexistent,-2.5485154406613906,93.1786769368344,-28.955821028348076,0.976383933701887,5160.45359291465,yes
43,admin.,single,university.degree,unknown,unknown,yes,telephone,sep,mon,1324,11,9,2,nonexistent,-3.031854130767411,92.26950698824754,-37.78209804217335,1.1020083443951287,5058.284524559829,yes
46,services,single,basic.4y,no,unknown,no,cellular,jul,thu,1266,25,3,2,nonexistent,0.006828504719380531,92.67228720722576,-30.346235468432077,0.7398491848983046,5031.044871173534,no
66,admin.,divorced,basic.4y,no,unknown,yes,cellular,aug,mon,2169,24,17,4,failure,-3.394363306990258,94.26265673474792,-30.9107095924259,2.2547283009936616,5037.171841278173,yes
79,admin.,divorced,university.degree,yes,yes,yes,telephone,jul,mon,3218,2,22,3,nonexistent,0.15592452956624422,94.0490802757829,-49.39778783927037,4.792856826002484,5181.83339082858,yes
44,technician,divorced,high.school,unknown,yes,unknown,cellular,sep,thu,3638,19,18,2,failure,-2.4768077349314552,92.328128595986,-35.987430205018065,4.5567215395354435,5083.379086138432,yes
42,admin.,divorced,university.degree,no,yes,yes,cellular,feb,tue,749,28,24,3,nonexistent,-1.8573067132522858,92.19502762595631,-31.943271233612837,2.060391438395093,5087.677022420761,no
33,admin.,single,basic.4y,yes,unknown,yes,cellular,apr,thu,3427,2,7,1,failure,-2.5758508449847315,93.74133734360795,-29.134691287588538,4.096449956909144,4966.426201290662,yes
53,technician,single,university.degree,unknown,unknown,unknown,telephone,feb,wed,684,17,11,0,nonexistent,0.330310861718072,94.6282151003475,-38.69953317238812,4.228177666935449,5035.055864997954,no
51,admin.,divorced,basic.4y,yes,yes,no,telephone,aug,thu,1927,29,9,4,nonexistent,-1.0730910150378543,92.4897779142585,-32.85796780688152,1.26905702790401,5197.253364486981,yes
33,self-employed,divorced,basic.4y,unknown,unknown,no,telephone,feb,thu,3804,23,12,6,nonexistent,-2.604016780339201,93.53726204683694,-27.625832719750246,1.6096032801674327,5095.339188212275,yes
50,admin.,single,basic.6y,yes,yes,unknown,telephone,aug,tue,3702,8,6,4,nonexistent,-3.2150498604389064,94.27350884152132,-31.014565986894425,3.6381807587813837,5073.733424297655,yes
20,services,single,high.school,yes,yes,unknown,cellular,jun,thu,2356,5,23,6,success,1.336205849470045,93.48033941991405,-30.379286327005783,1.7617355588773218,4983.167134922415,yes
40,admin.,married,university.degree,yes,yes,yes,telephone,jul,thu,694,26,16,3,failure,0.02896343032163063,92.98315393397786,-41.06594060263781,4.727872841026479,5041.206693423405,yes
28,admin.,divorced,high.school,no,unknown,yes,telephone,nov,tue,2335,29,25,2,nonexistent,-0.13622818460998512,94.21360470914435,-48.60864075309119,1.6151342875985009,4998.303640580694,yes
65,services,married,high.school,no,yes,no,cellular,jun,thu,306,11,11,6,nonexistent,-0.9865172691874167,94.15943265549214,-27.71191762974136,4.116240155005222,5007.085394195115,no
75,technician,single,basic.4y,yes,no,no,telephone,dec,tue,3883,25,5,3,nonexistent,-1.3120665154641118,94.3253590983315,-34.16993639643021,3.9356414804072775,5053.2174280059835,yes
35,self-employed,single,basic.4y,unknown,yes,unknown,telephone,sep,wed,3665,20,22,5,failure,0.42062988547429997,94.64628526693409,-46.709180614569405,2.816537121115197,4981.346281538841,yes
64,admin.,divorced,university.degree,yes,yes,yes,telephone,apr,tue,1989,1,6,0,nonexistent,0.5677165402511309,92.42176711895523,-27.525410553092172,1.7584132219121011,5169.455263570768,no
58,self-employed,married,university.degree,no,no,unknown,telephone,jan,mon,2961,20,12,4,nonexistent,-3.106714188221659,92.95418628295404,-33.69271261927824,0.748980566312444,5128.08156964914,yes
61,blue-collar,single,university.degree,unknown,unknown,no,telephone,sep,mon,3794,16,13,4,nonexistent,0.7252178853295796,94.76076447959086,-48.64019698073317,4.244887381605381,5175.131797100343,yes
46,self-employed,married,basic.4y,no,yes,no,cellular,oct,tue,661,5,24,0,nonexistent,0.2554415795734712,93.66470151415979,-46.71755822228286,2.2621266287368287,5055.604877819116,no
76,technician,married,basic.6y,yes,no,unknown,cellular,aug,thu,548,27,22,3,nonexistent,-1.0661787549027895,93.87636382220663,-30.116691706780983,2.0964850684267455,5022.362413124962,no
67,technician,married,university.degree,no,unknown,yes,cellular,jan,fri,3423,28,27,4,nonexistent,-1.113642823836627,94.47546671384683,-28.003403506007107,0.7957724558115254,5119.6540888801555,yes
22,admin.,married,basic.4y,no,no,yes,telephone,oct,fri,311,16,22,2,nonexistent,0.607024924922986,93.93492348725965,-42.080627266634764,1.2658490350418374,4969.404563879397,no
41,services,married,basic.6y,no,yes,unknown,cellular,jun,wed,2920,24,12,3,success,0.40909735767037314,93.9130541891808,-40.923040885310684,2.218827740482026,4987.146535739898,yes
46,technician,divorced,high.school,yes,no,no,cellular,oct,wed,1082,5,5,2,nonexistent,-2.733775128665389,92.29260837549425,-41.34863631399889,3.6396501559076255,5159.716572387065,no
46,services,divorced,basic.4y,no,unknown,unknown,telephone,dec,fri,3714,28,18,6,nonexistent,-0.7638619105012708,93.41915459126196,-30.834986932896665,1.5122454445026425,5198.314291603057,yes
77,blue-collar,married,university.degree,yes,yes,unknown,cellular,dec,fri,2971,10,12,5,nonexistent,1.2529156567533042,93.88494161616346,-39.96717834061472,1.3198874528940931,5017.948683880552,yes
43,services,divorced,university.degree,yes,no,yes,cellular,apr,tue,1737,9,21,5,failure,0.13021672355153496,94.26041687009432,-41.831352496880655,1.7541040796360603,5172.8177237694945,yes
57,management,single,basic.6y,no,unknown,no,telephone,nov,fri,754,22,8,5,nonexistent,1.2702957780603288,93.15706667081776,-35.93733980906511,1.8471076582719588,5065.078039808599,no
20,services,married,basic.6y,unknown,unknown,no,cellular,feb,mon,34,24,10,1,nonexistent,0.32478787255824576,92.34589814901227,-39.07626224820883,2.4039242642617404,5073.613058951592,no
19,technician,divorced,basic.4y,no,yes,yes,cellular,mar,wed,444,19,9,0,nonexistent,-0.8816250834467573,93.02431175055375,-38.05117966418219,2.188117916728528,5197.4231244961065,no
42,services,divorced,basic.6y,no,yes,no,telephone,dec,wed,2140,29,2,5,nonexistent,-0.49646721640223945,93.20325898393709,-41.07238532904707,0.9252642136954117,5127.8651680519615,yes
36,services,single,basic.4y,no,yes,no,telephone,dec,mon,1982,3,18,4,nonexistent,0.005184236156392571,94.10282508079995,-39.79371079954305,3.318813170744894,5178.354261168556,yes
57,management,single,basic.6y,unknown,yes,yes,telephone,sep,wed,1230,9,26,0,failure,0.09836817854288903,92.05538652476605,-49.940189552605915,1.1740369319349142,5168.790223625122,yes
